时间,收盘点位,市值(元),流通市值(元),股息率市值加权
2015/9/14,4450.34900 ,46670263118492.50000 ,33849607179777.00000 ,0.01680 
2015/9/11,4657.69500 ,48541755077955.30000 ,35152363977750.00000 ,0.01620 
2015/9/10,4637.70000 ,48446579752451.90000 ,35080221405207.00000 ,0.01620 
2015/9/9,4701.48300 ,49121641896986.00000 ,35503010440901.00000 ,0.01600 
2015/9/8,4575.43300 ,47878358611072.80000 ,34614319978193.00000 ,0.01640 
2015/9/7,4421.33200 ,46412794779589.80000 ,33590407149606.00000 ,0.01690 
2015/9/2,4466.56700 ,47350625534627.10000 ,34229902736390.00000 ,0.01660 
2015/9/1,4529.78000 ,47591298720845.50000 ,34463027981520.00000 ,0.01650 
2015/8/31,4684.96100 ,48511772839805.60000 ,35212433471220.00000 ,0.01620 
2015/8/28,4764.94100 ,49243103507084.00000 ,35667225183722.00000 ,0.01580 
2015/8/27,4530.13900 ,46946402886988.10000 ,33993915414627.00000 ,0.01700 
2015/8/26,4334.13700 ,44835713803127.00000 ,32486632263822.00000 ,0.01780 
2015/8/25,4442.48400 ,45576344324496.40000 ,33098593990701.00000 ,0.01750 
2015/8/24,4788.03500 ,49222692951387.10000 ,35742154616181.00000 ,0.01620 
2015/8/21,5215.02100 ,53656439772457.50000 ,38887899119668.00000 ,0.01480 
2015/8/20,5490.64700 ,56240079231776.90000 ,40767669936814.00000 ,0.01410 
2015/8/19,5674.27600 ,58070625454181.10000 ,42100327942032.00000 ,0.01370 
2015/8/18,5561.44400 ,57231310948378.10000 ,41469805887296.00000 ,0.01390 
2015/8/17,5963.35800 ,60977201622561.80000 ,44164262079383.00000 ,0.01300 
2015/8/14,5898.58500 ,60603419781677.00000 ,43802839184342.00000 ,0.01300 
2015/8/13,5871.14500 ,60411056282184.60000 ,43641008754724.00000 ,0.01310 
2015/8/12,5748.49900 ,59313856570295.50000 ,42830755952912.00000 ,0.01330 
2015/8/11,5822.53400 ,60025611302936.20000 ,43291152970676.00000 ,0.01320 
2015/8/10,5811.70000 ,59974818615860.40000 ,43237564395569.00000 ,0.01320 
2015/8/7,5547.10800 ,57309380985677.70000 ,41265747175156.00000 ,0.01380 
2015/8/6,5400.55100 ,55933525160895.30000 ,40274925732718.00000 ,0.01410 
2015/8/5,5433.98400 ,56386209760467.90000 ,40571799798975.00000 ,0.01400 
2015/8/4,5507.63100 ,57217258996894.40000 ,41154561010093.00000 ,0.01380 
2015/8/3,5270.29400 ,55067768532210.80000 ,39562277141968.00000 ,0.01430 
2015/7/31,5380.00900 ,55913435363877.90000 ,40243584065610.00000 ,0.01410 
2015/7/30,5433.39500 ,56458535901627.40000 ,40664228982018.00000 ,0.01400 
2015/7/29,5590.31200 ,57964407528919.40000 ,41713594523404.00000 ,0.01360 
2015/7/28,5375.72000 ,56007860937338.80000 ,40270794345349.00000 ,0.01410 
2015/7/27,5478.87500 ,56987986069106.80000 ,41018096309581.00000 ,0.01380 
2015/7/24,5940.25700 ,61867716205603.70000 ,44567091906009.00000 ,0.01280 
2015/7/23,6026.95200 ,62649984555342.40000 ,45162352331908.00000 ,0.01260 
2015/7/22,5869.74400 ,61123222593954.90000 ,44102302637898.00000 ,0.01290 
2015/7/21,5830.52100 ,60869594744193.40000 ,43904765076062.00000 ,0.01300 
2015/7/20,5768.48700 ,60355383727989.60000 ,43562863467177.00000 ,0.01310 
2015/7/17,5691.54800 ,59675384183932.40000 ,43031490845948.00000 ,0.01330 
2015/7/16,5437.80700 ,57492110451877.70000 ,41428079885065.00000 ,0.01380 
2015/7/15,5375.37600 ,57102811988863.80000 ,41113854979346.00000 ,0.01390 
2015/7/14,5610.20200 ,58969546442873.80000 ,42421231822879.00000 ,0.01340 
2015/7/13,5598.64000 ,59202108693084.80000 ,42602036037878.00000 ,0.01340 
2015/7/10,5386.21600 ,57726553708858.90000 ,41462503635460.00000 ,0.01370 
2015/7/9,5144.13400 ,55406961088234.00000 ,39766505828825.00000 ,0.01430 
2015/7/8,4900.42100 ,52785470329100.20000 ,37831671722441.00000 ,0.01500 
2015/7/7,5145.50600 ,55463808082041.70000 ,39733765430092.00000 ,0.01430 
2015/7/6,5353.86400 ,56656486456237.70000 ,40712009841624.00000 ,0.01400 
2015/7/3,5390.68400 ,56098412057526.10000 ,40318425273622.00000 ,0.01410 
2015/7/2,5725.83400 ,59412780556478.30000 ,42698901473983.00000 ,0.01330 
2015/7/1,6038.68600 ,61809902819256.50000 ,44493055852865.00000 ,0.01280 
2015/6/30,6374.83000 ,62983856504434.00000 ,46795995902712.00000 ,0.01250 
2015/6/29,6044.15500 ,59519248034002.20000 ,44401526915166.00000 ,0.01330 
2015/6/26,6377.06900 ,61923173521803.30000 ,46289768511708.00000 ,0.01300 
2015/6/25,6932.38800 ,66872007306688.40000 ,50086653047355.00000 ,0.01200 
2015/6/24,7195.77500 ,69262015544015.60000 ,51893889344977.00000 ,0.01160 
2015/6/23,7048.74000 ,67716660671260.40000 ,50737401809407.00000 ,0.01190 
2015/6/19,6943.03700 ,66441930271972.40000 ,49807231413930.00000 ,0.01210 
2015/6/18,7411.90500 ,70773678783093.90000 ,53092013778309.00000 ,0.01140 
2015/6/17,7686.79400 ,73327113648774.80000 ,55029285816767.00000 ,0.01100 
2015/6/16,7549.98100 ,72007812970695.40000 ,54067110747443.00000 ,0.01120 
2015/6/15,7830.23600 ,74468309910878.40000 ,56022564558095.00000 ,0.01080 
2015/6/12,7984.42800 ,75992597744823.20000 ,57098215869506.00000 ,0.01060 
2015/6/11,7891.56700 ,75182481150750.00000 ,56482414711532.00000 ,0.01070 
2015/6/10,7813.58800 ,74753340480447.70000 ,56099552345730.00000 ,0.01080 
2015/6/9,7731.52470 ,74403281014716.60000 ,55824237606686.00000 ,0.01080 
2015/6/8,7755.74200 ,74665083319920.20000 ,55990823343306.00000 ,0.01080 
2015/6/5,7748.37400 ,73474370337242.30000 ,55047016439342.00000 ,0.01100 
2015/6/4,7655.22400 ,72522056378277.10000 ,54292509406256.00000 ,0.01110 
2015/6/3,7643.01200 ,72144088190111.10000 ,54028050849345.00000 ,0.01120 
2015/6/2,7624.01900 ,71957178130844.20000 ,53862880967399.00000 ,0.01120 
2015/6/1,7402.47800 ,70289735982325.70000 ,52568340185151.00000 ,0.01150 
2015/5/29,7047.31400 ,66960496187018.30000 ,50080474550631.00000 ,0.01200 
2015/5/28,6993.60200 ,66726441757477.90000 ,49900212646505.00000 ,0.01210 
2015/5/27,7451.34300 ,71131047000413.00000 ,53266309807474.00000 ,0.01130 
2015/5/26,7409.92600 ,70712674473758.40000 ,52986914503441.00000 ,0.01140 
2015/5/25,7202.85000 ,68940157495182.20000 ,51746435981901.00000 ,0.01170 
2015/5/22,7026.53200 ,67185536325266.80000 ,50357322563462.00000 ,0.01200 
2015/5/21,6903.76100 ,65815373515729.40000 ,49325035630723.00000 ,0.01220 
2015/5/20,6715.71200 ,64257431192718.10000 ,48156525836271.00000 ,0.01250 
2015/5/19,6623.78500 ,63562658727533.80000 ,47638449655088.00000 ,0.01270 
2015/5/18,6435.06700 ,61733833007146.00000 ,46261512396970.00000 ,0.01300 
2015/5/15,6384.31800 ,61551235396308.70000 ,46185893086971.00000 ,0.01310 
2015/5/14,6453.70200 ,62336242114837.50000 ,46748277631005.00000 ,0.01290 
2015/5/13,6450.71500 ,62298517087033.10000 ,46732123800693.00000 ,0.01290 
2015/5/12,6440.47200 ,62387906127132.70000 ,46811246298811.00000 ,0.01290 
2015/5/11,6324.11100 ,61373514080414.00000 ,46072786042150.00000 ,0.01310 
2015/5/8,6094.71600 ,59356668400245.10000 ,44532687688257.00000 ,0.01360 
2015/5/7,5912.67400 ,57704440311487.80000 ,43322354564118.00000 ,0.01400 
2015/5/6,6028.22100 ,59010434879377.10000 ,44327271236551.00000 ,0.01360 
2015/5/5,6086.05600 ,59729327790056.10000 ,44931436785318.00000 ,0.01350 
2015/5/4,6307.57100 ,62014317671897.20000 ,46669160055715.00000 ,0.01300 
2015/4/30,6258.60700 ,61527605777642.80000 ,46249331882567.00000 ,0.01310 
2015/4/29,6257.59300 ,61787367774665.00000 ,46421390018426.00000 ,0.01290 
2015/4/28,6167.86000 ,61475408620577.80000 ,46184733656101.00000 ,0.01290 
2015/4/27,6300.92500 ,62379879703108.40000 ,46921654571767.00000 ,0.01270 
2015/4/24,6205.16200 ,60944168776288.10000 ,45797480925364.00000 ,0.01300 
2015/4/23,6224.56200 ,61176763594330.20000 ,45930289259292.00000 ,0.01290 
2015/4/22,6188.01000 ,60861991889437.20000 ,45676880021509.00000 ,0.01300 
2015/4/21,6023.42000 ,59389760703538.80000 ,44551306782204.00000 ,0.01330 
2015/4/20,5852.95900 ,58030278357585.90000 ,43524107921671.00000 ,0.01360 
2015/4/17,5958.14400 ,59128422514200.00000 ,44262280390503.00000 ,0.01330 
2015/4/16,5885.22500 ,58210742833187.40000 ,43490093395745.00000 ,0.01360 
2015/4/15,5764.91300 ,56932651367774.10000 ,42500164181479.00000 ,0.01380 
2015/4/14,5915.93700 ,58008989051410.40000 ,43250422940524.00000 ,0.01360 
2015/4/13,5901.74800 ,57964415362723.80000 ,43184686670813.00000 ,0.01360 
2015/4/10,5787.21000 ,56737554235771.30000 ,42283513755394.00000 ,0.01390 
2015/4/9,5660.24100 ,55508483949960.10000 ,41424683128439.00000 ,0.01420 
2015/4/8,5706.09800 ,55974238783149.80000 ,41799002670005.00000 ,0.01400 
2015/4/7,5711.51700 ,55802494922121.10000 ,41679523246171.00000 ,0.01400 
2015/4/3,5590.93700 ,54505986514526.70000 ,40713679086018.00000 ,0.01440 
2015/4/2,5509.21200 ,53859054852856.70000 ,40222516090318.00000 ,0.01450 
2015/4/1,5448.16500 ,53403645673889.60000 ,39893523720587.00000 ,0.01470 
2015/3/31,5335.48900 ,52418098168051.30000 ,39166160404675.00000 ,0.01490 
2015/3/30,5350.51400 ,52693392959160.00000 ,39362640446094.00000 ,0.01470 
2015/3/27,5256.35100 ,51638535458916.60000 ,38500731982554.00000 ,0.01490 
2015/3/26,5212.77200 ,51357653632978.70000 ,38295262489539.00000 ,0.01520 
2015/3/25,5241.51700 ,51407856188626.70000 ,38267345315104.00000 ,0.01510 
2015/3/24,5231.42100 ,51533670573772.00000 ,38388500233474.00000 ,0.01490 
2015/3/23,5208.89100 ,51324647931391.60000 ,38234244967838.00000 ,0.01490 
2015/3/20,5089.96100 ,50229762702264.90000 ,37429061969092.00000 ,0.01540 
2015/3/19,5027.44900 ,49680197817717.20000 ,37036910975883.00000 ,0.01550 
2015/3/18,5012.04100 ,49591238898808.00000 ,36943089912579.00000 ,0.01550 
2015/3/17,4908.64500 ,48540302214993.80000 ,36156676244203.00000 ,0.01580 
2015/3/16,4841.60600 ,47866303244543.30000 ,35650876833604.00000 ,0.01600 
2015/3/13,4710.85200 ,46713964539528.30000 ,34764864774629.00000 ,0.01640 
2015/3/12,4661.81100 ,46318640956606.10000 ,34439603491993.00000 ,0.01650 
2015/3/11,4625.72800 ,45754804346170.60000 ,34007332684709.00000 ,0.01670 
2015/3/10,4624.64700 ,45710333622028.30000 ,33838798173928.00000 ,0.01670 
2015/3/9,4604.99900 ,45713598102449.10000 ,33844083856944.00000 ,0.01670 
2015/3/6,4535.45500 ,44878135376745.40000 ,33253086454512.00000 ,0.01700 
2015/3/5,4575.78900 ,45141088175530.90000 ,33434010512563.00000 ,0.01690 
2015/3/4,4589.90200 ,45432129580116.10000 ,33646747308081.00000 ,0.01680 
2015/3/3,4537.46800 ,45050912007575.20000 ,33362520065849.00000 ,0.01690 
2015/3/2,4607.94500 ,45925786429846.50000 ,34016333969178.00000 ,0.01650 
2015/2/27,4540.13500 ,45400983637237.70000 ,33615780979240.00000 ,0.01670 
2015/2/26,4512.46100 ,45146888742577.50000 ,33438343257696.00000 ,0.01680 
2015/2/25,4436.94000 ,44321374963183.00000 ,32843835875434.00000 ,0.01710 
2015/2/17,4468.30300 ,44607926334905.30000 ,32976827576510.00000 ,0.01700 
2015/2/16,4436.61000 ,44280422303387.40000 ,32716424567512.00000 ,0.01710 
2015/2/13,4376.23200 ,43787591357701.10000 ,32389745775439.00000 ,0.01730 
2015/2/12,4323.55700 ,43267399003538.40000 ,32034885909083.00000 ,0.01750 
2015/2/11,4300.67800 ,43028333621783.40000 ,31851872215211.00000 ,0.01760 
2015/2/10,4257.96500 ,42706750420825.90000 ,31609777414456.00000 ,0.01770 
2015/2/9,4192.66300 ,42044943193791.30000 ,31101173783813.00000 ,0.01800 
2015/2/6,4184.67800 ,41902049679752.30000 ,30982221116657.00000 ,0.01810 
2015/2/5,4261.61600 ,42736912099351.50000 ,31607668272758.00000 ,0.01770 
2015/2/4,4290.96200 ,43130579055031.20000 ,31895555878228.00000 ,0.01760 
2015/2/3,4317.45800 ,43476114941445.30000 ,32141769260465.00000 ,0.01740 
2015/2/2,4227.98100 ,42469666070359.70000 ,31400002063661.00000 ,0.01780 
2015/1/30,4287.84400 ,43344676611706.10000 ,32041120503402.00000 ,0.01750 
2015/1/29,4342.74900 ,43930916285195.20000 ,32482079242038.00000 ,0.01720 
2015/1/28,4383.21600 ,44438144047158.40000 ,32852482380965.00000 ,0.01700 
2015/1/27,4425.59500 ,44981230215216.70000 ,33241768702057.00000 ,0.01680 
2015/1/26,4435.86800 ,45253226851864.50000 ,33440033675523.00000 ,0.01670 
2015/1/23,4368.62300 ,44784348299510.20000 ,33045201692782.00000 ,0.01690 
2015/1/22,4385.05800 ,44818243237746.60000 ,33048033345454.00000 ,0.01690 
2015/1/21,4342.22000 ,44514253877006.00000 ,32798500962340.00000 ,0.01700 
2015/1/20,4196.97100 ,42730489618467.10000 ,31479299167637.00000 ,0.01770 
2015/1/19,4102.09900 ,41820949959931.70000 ,30802307800512.00000 ,0.01810 
2015/1/16,4349.65100 ,44777732677250.60000 ,32997962705211.00000 ,0.01690 
2015/1/15,4304.68700 ,44226874153189.80000 ,32597689513172.00000 ,0.01710 
2015/1/14,4220.65600 ,42993652479846.70000 ,31668728162498.00000 ,0.01760 
2015/1/13,4236.69000 ,43119687887910.30000 ,31791993098727.00000 ,0.01760 
2015/1/12,4209.38300 ,42901274770132.30000 ,31631941977378.00000 ,0.01770 
2015/1/9,4257.05900 ,43487127041870.60000 ,32081128499377.00000 ,0.01740 
2015/1/8,4277.76100 ,43548366312468.70000 ,32162985324583.00000 ,0.01740 
2015/1/7,4341.89400 ,44393952222497.40000 ,32786258131000.00000 ,0.01710 
2015/1/6,4338.93400 ,44273644070469.50000 ,32647588190588.00000 ,0.01710 
2015/1/5,4310.69300 ,44080240541243.40000 ,32492059065222.00000 ,0.01720 
2014/12/31,4219.00200 ,42265382637974.30000 ,31367687712153.00000 ,0.01790 
2014/12/30,4152.92600 ,41345870348455.40000 ,30664366263696.00000 ,0.01830 
2014/12/29,4186.36300 ,41443550809298.70000 ,30776823772802.00000 ,0.01830 
2014/12/26,4210.80900 ,41434223373980.60000 ,30708308516975.00000 ,0.01830 
2014/12/25,4125.63200 ,40476862040151.60000 ,29983822976237.00000 ,0.01870 
2014/12/24,4027.00600 ,39291955636436.10000 ,29149993869479.00000 ,0.01930 
2014/12/23,4055.34400 ,39860295492799.80000 ,29543550802524.00000 ,0.01900 
2014/12/22,4136.18000 ,40952434128111.70000 ,30333282848436.00000 ,0.01850 
2014/12/19,4217.02400 ,41032088158457.10000 ,30443243804883.00000 ,0.01850 
2014/12/18,4212.88100 ,40611959803357.90000 ,30180411990976.00000 ,0.01860 
2014/12/17,4225.94200 ,40757469096318.50000 ,30281821260566.00000 ,0.01860 
2014/12/16,4210.71800 ,40367624139168.70000 ,30035187977780.00000 ,0.01880 
2014/12/15,4153.42200 ,39625021933647.40000 ,29478227510334.00000 ,0.01910 
2014/12/12,4105.87800 ,39371106796743.60000 ,29262868661066.00000 ,0.01920 
2014/12/11,4078.67800 ,39133069793069.80000 ,29083079865375.00000 ,0.01930 
2014/12/10,4074.05200 ,39216581760752.10000 ,29129294431059.00000 ,0.01930 
2014/12/9,3935.36500 ,38055496894848.90000 ,28257434855155.00000 ,0.01990 
2014/12/8,4115.81400 ,40199986355922.00000 ,29788914598699.00000 ,0.01880 
2014/12/5,4018.92700 ,39240294417780.20000 ,29104154539381.00000 ,0.01930 
2014/12/4,4051.31200 ,38987102221865.60000 ,28944779693809.00000 ,0.01940 
2014/12/3,3928.61900 ,37598787303043.90000 ,27897389790227.00000 ,0.02010 
2014/12/2,3879.90100 ,37331873182470.40000 ,27665375491722.00000 ,0.02030 
2014/12/1,3789.72700 ,36335721210328.00000 ,26949939846949.00000 ,0.02080 
2014/11/28,3801.61100 ,36393952611928.40000 ,26992080280117.00000 ,0.02080 
2014/11/27,3765.19900 ,35774696316217.80000 ,26569924496922.00000 ,0.02120 
2014/11/26,3730.45500 ,35435464873547.40000 ,26313603377715.00000 ,0.02140 
2014/11/25,3694.15000 ,35014375188607.10000 ,26001078274388.00000 ,0.02160 
2014/11/24,3641.00200 ,34524976666182.40000 ,25629273992338.00000 ,0.02190 
2014/11/21,3575.87400 ,33966103882139.80000 ,25194015215809.00000 ,0.02230 
2014/11/20,3526.77300 ,33522893673004.70000 ,24873807881599.00000 ,0.02260 
2014/11/19,3529.69700 ,33542611763194.80000 ,24884262143164.00000 ,0.02260 
2014/11/18,3519.91800 ,33509052381528.00000 ,24866261518859.00000 ,0.02260 
2014/11/17,3528.75800 ,33661257579032.30000 ,24976990922584.00000 ,0.02250 
2014/11/14,3514.63200 ,33629774077847.40000 ,24941727525662.00000 ,0.02250 
2014/11/13,3519.25400 ,33672124370539.20000 ,24975825287212.00000 ,0.02250 
2014/11/12,3552.15100 ,33904221365472.90000 ,25139432296755.00000 ,0.02230 
2014/11/11,3499.25800 ,33560913751717.20000 ,24865195526543.00000 ,0.02260 
2014/11/10,3566.39600 ,33869080585399.10000 ,25102776840490.00000 ,0.02240 
2014/11/7,3511.74400 ,33280809787691.90000 ,24643769487657.00000 ,0.02280 
2014/11/6,3531.78500 ,33420203214436.80000 ,24763533326721.00000 ,0.02270 
2014/11/5,3515.16000 ,33277074350847.00000 ,24677503463465.00000 ,0.02280 
2014/11/4,3523.29800 ,33391918712605.50000 ,24767378448392.00000 ,0.02270 
2014/11/3,3533.40800 ,33427942034941.10000 ,24802271477046.00000 ,0.02270 
2014/10/31,3510.72000 ,33272305825586.60000 ,24675169636181.00000 ,0.02280 
2014/10/30,3489.96000 ,32984046623099.00000 ,24455782657440.00000 ,0.02300 
2014/10/29,3477.85900 ,32819795651216.60000 ,24331230597236.00000 ,0.02310 
2014/10/28,3429.54200 ,32363907733368.40000 ,23992236715944.00000 ,0.02340 
2014/10/27,3351.83500 ,31686084547195.30000 ,23484141972613.00000 ,0.02390 
2014/10/24,3350.71000 ,31756327591902.20000 ,23519012746860.00000 ,0.02390 
2014/10/23,3348.92200 ,31756029795348.80000 ,23513783964827.00000 ,0.02390 
2014/10/22,3393.29300 ,32125208678592.40000 ,23796984664501.00000 ,0.02360 
2014/10/21,3425.04100 ,32354810180538.80000 ,23973958183426.00000 ,0.02340 
2014/10/20,3454.63600 ,32600505459190.10000 ,24169704604728.00000 ,0.02320 
2014/10/17,3419.32400 ,32318302099940.50000 ,23956054893097.00000 ,0.02340 
2014/10/16,3442.78300 ,32532979633522.30000 ,24113790436531.00000 ,0.02330 
2014/10/15,3483.46000 ,32807585110876.60000 ,24340395721937.00000 ,0.02310 
2014/10/14,3464.74300 ,32639248801841.80000 ,24199856768603.00000 ,0.02320 
2014/10/13,3474.64200 ,32718175167448.90000 ,24264790525960.00000 ,0.02320 
2014/10/10,3482.06300 ,32811520373070.80000 ,24325856441593.00000 ,0.02310 
2014/10/9,3499.15900 ,32985972093971.10000 ,24446395493901.00000 ,0.02300 
2014/10/8,3489.70800 ,32893163961675.40000 ,24375860040928.00000 ,0.02310 
2014/9/30,3444.71700 ,32574911040099.20000 ,24121276257757.00000 ,0.02330 
2014/9/29,3428.74800 ,32416681558319.40000 ,24002835298396.00000 ,0.02340 
2014/9/26,3403.21600 ,32238327268763.60000 ,23782562842882.00000 ,0.02350 
2014/9/25,3394.83600 ,32155178285243.10000 ,23734359631181.00000 ,0.02360 
2014/9/24,3396.84900 ,32142523971700.20000 ,23728027951681.00000 ,0.02360 
2014/9/23,3345.85200 ,31680289470694.40000 ,23390307722026.00000 ,0.02390 
2014/9/22,3308.43400 ,31382472662847.00000 ,23159516248031.00000 ,0.02420 
2014/9/19,3358.10400 ,31862366830246.90000 ,23525475322519.00000 ,0.02380 
2014/9/18,3329.80900 ,31648633602264.90000 ,23369757455200.00000 ,0.02400 
2014/9/17,3311.88000 ,31507852942356.10000 ,23254626785006.00000 ,0.02410 
2014/9/16,3289.84800 ,31342626503765.50000 ,23126384287119.00000 ,0.02420 
2014/9/15,3379.94700 ,32037717965379.80000 ,23654068139038.00000 ,0.02370 
2014/9/12,3361.65800 ,31894711560541.60000 ,23532857545609.00000 ,0.02380 
2014/9/11,3330.67900 ,31591548141180.50000 ,23318995771900.00000 ,0.02400 
2014/9/10,3337.42700 ,31672909424474.00000 ,23376334114882.00000 ,0.02390 
2014/9/9,3336.27600 ,31622168156776.90000 ,23405692415992.00000 ,0.02400 
2014/9/5,3326.79200 ,31579618659792.90000 ,23358880217487.00000 ,0.02400 
2014/9/4,3304.75600 ,31356973558817.00000 ,23184960305932.00000 ,0.02420 
2014/9/3,3277.31900 ,31109378847501.20000 ,22987705924452.00000 ,0.02440 
2014/9/2,3249.98100 ,30816830957430.80000 ,22781562213063.00000 ,0.02460 
2014/9/1,3204.55500 ,30403044266245.90000 ,22471449204879.00000 ,0.02490 
2014/8/29,3163.41600 ,30085272918051.60000 ,22195168792917.00000 ,0.02520 
2014/8/28,3128.22800 ,29786061908167.20000 ,21965549900260.00000 ,0.02550 
2014/8/27,3153.16700 ,30003864595284.30000 ,22125900242689.00000 ,0.02530 
2014/8/26,3143.26600 ,29927566493821.00000 ,22066912333307.00000 ,0.02530 
2014/8/25,3186.19200 ,30280381002176.20000 ,22328365126429.00000 ,0.02500 
2014/8/22,3212.50400 ,30461921110381.60000 ,22465748817270.00000 ,0.02490 
2014/8/21,3192.98400 ,30293562113209.30000 ,22345699285054.00000 ,0.02500 
2014/8/20,3197.24300 ,30362193249297.00000 ,22411059194504.00000 ,0.02500 
2014/8/19,3203.56500 ,30418174593828.00000 ,22455432704160.00000 ,0.02490 
2014/8/18,3196.86900 ,30337207928688.50000 ,22386914491279.00000 ,0.02490 
2014/8/15,3162.77900 ,30088373527815.00000 ,22190457039745.00000 ,0.02510 
2014/8/14,3129.16800 ,29802263453867.50000 ,21968318766492.00000 ,0.02540 
2014/8/13,3151.46200 ,30010629827751.30000 ,22124759343938.00000 ,0.02520 
2014/8/12,3150.04600 ,29996150005909.50000 ,22117551669716.00000 ,0.02520 
2014/8/11,3146.76700 ,30004586871470.60000 ,22115064376805.00000 ,0.02520 
