时间,一年期收益率,三年期收益率,五年期收益率,十年期收益率
2012/8/29,0.026963,0.029784,0.030815,0.033943
2012/8/28,0.026863,0.029594,0.030816,0.033634
2012/8/27,0.026412,0.029328,0.030715,0.033498
2012/8/24,0.026275,0.029152,0.030614,0.033364
2012/8/23,0.0263,0.029254,0.03122,0.033702
2012/8/22,0.025814,0.02935,0.03173,0.033935
2012/8/21,0.025566,0.028905,0.030972,0.033578
2012/8/20,0.025216,0.028616,0.030813,0.033564
2012/8/17,0.024745,0.027841,0.030705,0.033342
2012/8/16,0.024622,0.027841,0.030555,0.033467
2012/8/15,0.024572,0.027651,0.030454,0.033402
2012/8/14,0.024183,0.027202,0.030012,0.033105
2012/8/13,0.024134,0.026841,0.029762,0.033029
2012/8/10,0.023959,0.026567,0.029478,0.032825
2012/8/9,0.024381,0.026777,0.029504,0.033023
2012/8/8,0.024378,0.027155,0.029592,0.033545
2012/8/7,0.024078,0.026902,0.029171,0.0333
2012/8/6,0.023728,0.026602,0.028921,0.0331
2012/8/3,0.023553,0.026321,0.028628,0.032902
2012/8/2,0.023306,0.026212,0.028548,0.032861
2012/8/1,0.023277,0.026158,0.028648,0.032921
2012/7/31,0.023077,0.026257,0.028614,0.032915
2012/7/30,0.022952,0.026024,0.028429,0.032755
2012/7/27,0.022977,0.026046,0.028333,0.032764
2012/7/26,0.02278,0.02578,0.028127,0.032763
2012/7/25,0.022819,0.024904,0.028137,0.03276
2012/7/24,0.022891,0.024009,0.028106,0.032759
2012/7/23,0.022849,0.024083,0.028123,0.03276
2012/7/20,0.022699,0.023848,0.028045,0.03281
2012/7/19,0.022591,0.024137,0.028136,0.03286
2012/7/18,0.022513,0.023979,0.028167,0.032858
2012/7/17,0.022453,0.023949,0.02809,0.03285
2012/7/16,0.022353,0.024453,0.027881,0.032752
2012/7/13,0.022171,0.024397,0.027706,0.032591
2012/7/12,0.022287,0.024204,0.027656,0.032502
2012/7/11,0.022236,0.024269,0.027841,0.032398
2012/7/10,0.022161,0.02451,0.028053,0.032549
2012/7/9,0.021979,0.024749,0.028256,0.032709
2012/7/6,0.022525,0.024879,0.028499,0.03296
2012/7/5,0.023129,0.025305,0.029035,0.033193
2012/7/4,0.023252,0.025491,0.029204,0.033195
2012/7/3,0.023452,0.025729,0.029173,0.033204
2012/7/2,0.02347,0.025474,0.029393,0.033353
2012/6/29,0.02342,0.025235,0.029143,0.033253
2012/6/28,0.023566,0.025277,0.028981,0.033253
2012/6/27,0.023716,0.025523,0.0292,0.033252
2012/6/26,0.023616,0.02602,0.029631,0.033653
2012/6/25,0.023666,0.026384,0.029961,0.033677
2012/6/21,0.023655,0.026241,0.030301,0.034001
2012/6/20,0.023708,0.026627,0.030573,0.034101
2012/6/19,0.023308,0.026365,0.03058,0.034093
2012/6/18,0.022609,0.025996,0.030625,0.034107
2012/6/15,0.02246,0.025608,0.02984,0.033932
2012/6/14,0.022508,0.025719,0.029909,0.034009
2012/6/13,0.02209,0.025342,0.029734,0.033909
2012/6/12,0.021889,0.024819,0.029222,0.033747
2012/6/11,0.021779,0.024233,0.029186,0.033491
2012/6/8,0.021587,0.023929,0.02838,0.033101
2012/6/7,0.022514,0.024644,0.028983,0.033751
2012/6/6,0.022215,0.024563,0.02901,0.0336
2012/6/5,0.022104,0.024519,0.028629,0.033568
2012/6/4,0.022,0.024221,0.028271,0.033469
2012/6/1,0.022042,0.024178,0.028199,0.033416
2012/5/31,0.022307,0.024454,0.02796,0.033443
2012/5/30,0.022534,0.025089,0.0278,0.033766
2012/5/29,0.0225,0.024498,0.027335,0.033718
2012/5/28,0.0225,0.024502,0.026878,0.033418
2012/5/25,0.022347,0.024544,0.026454,0.033019
2012/5/24,0.02261,0.024928,0.027346,0.033619
2012/5/23,0.023517,0.026412,0.028404,0.033825
2012/5/22,0.023817,0.026383,0.028442,0.033948
2012/5/21,0.024317,0.026672,0.028367,0.033866
2012/5/18,0.024196,0.026371,0.028192,0.033614
2012/5/17,0.024267,0.026848,0.028909,0.034116
2012/5/16,0.024042,0.025847,0.028068,0.033618
2012/5/15,0.024766,0.026444,0.028374,0.03405
2012/5/14,0.025488,0.028044,0.030241,0.034461
2012/5/11,0.027531,0.029248,0.030901,0.034907
2012/5/10,0.027978,0.029642,0.031243,0.035287
2012/5/9,0.028399,0.029778,0.031588,0.035414
2012/5/8,0.028572,0.02998,0.031592,0.03552
2012/5/7,0.028612,0.029972,0.031634,0.035518
2012/5/4,0.028618,0.030044,0.031651,0.035512
2012/5/3,0.028496,0.02989,0.031608,0.035454
2012/5/2,0.02845,0.029672,0.031589,0.035449
2012/4/28,0.028562,0.029582,0.031508,0.035391
2012/4/27,0.028541,0.029529,0.031538,0.035389
2012/4/26,0.028489,0.029569,0.031545,0.035357
2012/4/25,0.028455,0.029451,0.031577,0.035369
2012/4/24,0.028439,0.0293,0.031602,0.035302
2012/4/23,0.028473,0.02922,0.031642,0.035407
2012/4/20,0.02837,0.029303,0.031603,0.035414
2012/4/19,0.02846,0.029371,0.031733,0.035518
2012/4/18,0.028545,0.029226,0.031605,0.035366
2012/4/17,0.02872,0.029235,0.031531,0.035291
2012/4/16,0.028835,0.02925,0.031529,0.035318
2012/4/13,0.028799,0.029272,0.031511,0.035277
2012/4/12,0.028994,0.029222,0.031439,0.035407
2012/4/11,0.028714,0.029136,0.03124,0.035308
2012/4/10,0.028712,0.029121,0.031307,0.035366
2012/4/9,0.028698,0.029301,0.031418,0.035352
2012/4/6,0.028731,0.029152,0.031411,0.035203
2012/4/5,0.028595,0.029163,0.031362,0.035191
2012/4/1,0.028551,0.029252,0.031436,0.035204
2012/3/31,0.028355,0.029225,0.031236,0.035004
2012/3/30,0.028355,0.02933,0.031236,0.035054
2012/3/29,0.028336,0.029278,0.03142,0.035143
2012/3/28,0.028485,0.029631,0.031521,0.035223
2012/3/27,0.028436,0.029732,0.031688,0.035403
2012/3/26,0.028436,0.029708,0.031676,0.035247
2012/3/23,0.028528,0.029788,0.031597,0.035267
2012/3/22,0.028816,0.029948,0.031863,0.035502
2012/3/21,0.028775,0.029901,0.032148,0.035608
2012/3/20,0.028711,0.029869,0.032038,0.035601
2012/3/19,0.028452,0.029909,0.031826,0.03559
2012/3/16,0.02869,0.029876,0.031881,0.035483
2012/3/15,0.028872,0.029953,0.031902,0.035589
2012/3/14,0.028785,0.029926,0.031752,0.035451
2012/3/13,0.028654,0.029817,0.031576,0.035401
2012/3/12,0.028595,0.029993,0.031498,0.035242
2012/3/9,0.028922,0.03004,0.031715,0.035367
2012/3/8,0.028958,0.030025,0.031871,0.035316
2012/3/7,0.029013,0.030338,0.031896,0.035316
2012/3/6,0.029322,0.030326,0.032133,0.035465
2012/3/5,0.029307,0.030626,0.032286,0.035614
2012/3/2,0.029256,0.030626,0.032231,0.035616
2012/3/1,0.029305,0.030624,0.032025,0.0355
2012/2/29,0.029475,0.030602,0.032029,0.03534
2012/2/28,0.029468,0.030693,0.032274,0.035464
2012/2/27,0.029371,0.030634,0.032072,0.035501
2012/2/24,0.029269,0.030497,0.031814,0.035164
2012/2/23,0.029412,0.030487,0.031741,0.035254
2012/2/22,0.029395,0.030491,0.03174,0.035276
2012/2/21,0.02936,0.030376,0.031459,0.035164
2012/2/20,0.029219,0.030061,0.03148,0.035116
2012/2/17,0.029856,0.030601,0.031978,0.035361
2012/2/16,0.029696,0.030369,0.031709,0.035361
2012/2/15,0.029437,0.030253,0.031607,0.035335
2012/2/14,0.029325,0.030158,0.031382,0.03516
2012/2/13,0.029037,0.030243,0.031291,0.035148
2012/2/10,0.029547,0.030251,0.031601,0.03521
2012/2/9,0.029589,0.030283,0.031726,0.035409
2012/2/8,0.029275,0.029761,0.031666,0.035098
2012/2/7,0.028176,0.029119,0.031364,0.03481
2012/2/6,0.028131,0.029149,0.031409,0.034785
2012/2/3,0.027803,0.029058,0.031113,0.03436
2012/2/2,0.027733,0.029059,0.031073,0.03441
2012/2/1,0.027829,0.029075,0.031131,0.034318
2012/1/31,0.027658,0.028893,0.030502,0.034064
2012/1/30,0.027757,0.028858,0.030561,0.034005
2012/1/29,0.027757,0.028817,0.030333,0.033812
,,,,
数据来源于：理杏仁网站(lixinger.com),,,,
