时间,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),股息率市值加权
2021/8/3,4934.46,6520.57000 ,48346707085574.60000 ,37506270211784.00000 ,0.02300 
2021/8/2,4933.74,6519.61000 ,48435176042973.20000 ,37537966390715.00000 ,0.02290 
2021/7/30,4811.17,6357.65000 ,47320053431652.60000 ,36643845601479.00000 ,0.02350 
2021/7/29,4850.27,6407.10000 ,47653993384180.50000 ,36955752333798.00000 ,0.02330 
2021/7/28,4760.48,6286.78000 ,47008922324669.30000 ,36440749139253.00000 ,0.02360 
2021/7/27,4751.31,6273.91000 ,46973937066366.80000 ,36391822469862.00000 ,0.02360 
2021/7/26,4925.3,6503.35000 ,48447385173478.10000 ,37568402375355.00000 ,0.02290 
2021/7/23,5089.23,6719.81000 ,49922314625900.50000 ,38760305984748.00000 ,0.02220 
2021/7/22,5151.75,6801.89000 ,50374706498916.10000 ,39153778741614.00000 ,0.02200 
2021/7/21,5144.04,6790.98000 ,50224206250632.20000 ,39073558321643.00000 ,0.02210 
2021/7/20,5108.99,6741.74000 ,49937758661199.60000 ,38873778219412.00000 ,0.02220 
2021/7/19,5113.49,6747.16000 ,50028189533991.10000 ,38924215368361.00000 ,0.02220 
2021/7/16,5094.77,6722.11000 ,49924445861995.10000 ,38803499048602.00000 ,0.02220 
2021/7/15,5151.46,6792.09000 ,50393245367483.80000 ,39193561875856.00000 ,0.02200 
2021/7/14,5083.08,6700.34000 ,49905899097528.20000 ,38728816267093.00000 ,0.02230 
2021/7/13,5142.1,6777.87000 ,50513077992439.10000 ,39159608425914.00000 ,0.02200 
2021/7/12,5132.71,6757.03000 ,50409166965066.20000 ,39059747658319.00000 ,0.02200 
2021/7/9,5069.44,6671.81000 ,50017031328414.80000 ,38721636202237.00000 ,0.02220 
2021/7/8,5088.26,6690.49000 ,50217535138557.20000 ,38881349978031.00000 ,0.02210 
2021/7/7,5140.49,6757.16000 ,50767918248092.10000 ,39295910776246.00000 ,0.02190 
2021/7/6,5083.1,6679.83000 ,50387674817500.80000 ,38975252424953.00000 ,0.02200 
2021/7/5,5085.79,6678.40000 ,50399948296832.90000 ,38992464411629.00000 ,0.02200 
2021/7/2,5081.12,6672.11000 ,50310212884234.90000 ,38957950218929.00000 ,0.02210 
2021/7/1,5229.66,6867.00000 ,51581900783774.20000 ,40010068601116.00000 ,0.02150 
2021/6/30,5224.04,6859.06000 ,51530205475839.70000 ,39913274180687.00000 ,0.02160 
2021/6/29,5190.54,6811.75000 ,51229072147896.30000 ,39690838171457.00000 ,0.02170 
2021/6/28,5251.76,6887.63000 ,51814288426427.00000 ,40132158195271.00000 ,0.02140 
2021/6/25,5239.97,6871.85000 ,51802284123534.60000 ,40080677332726.00000 ,0.02140 
2021/6/24,5155.97,6756.92000 ,51030195664799.90000 ,39488609042294.00000 ,0.02180 
2021/6/23,5147.39,6743.92000 ,50918570019466.40000 ,39384421936906.00000 ,0.02180 
2021/6/22,5122.16,6710.15000 ,50760562301267.90000 ,39271142743350.00000 ,0.02190 
2021/6/21,5090.39,6668.10000 ,50432341116626.50000 ,38986217210126.00000 ,0.02200 
2021/6/18,5102.47,6683.80000 ,50551818713576.60000 ,38997932021522.00000 ,0.02200 
2021/6/17,5101.89,6680.61000 ,50573062807567.60000 ,39045014125604.00000 ,0.02200 
2021/6/16,5080.49,6648.22000 ,50506624878198.20000 ,39009013963943.00000 ,0.02200 
2021/6/15,5166.56,6759.65000 ,51174050628703.00000 ,39531909625852.00000 ,0.02170 
2021/6/11,5224.7,6835.59000 ,50335665420236.30000 ,39245523402721.00000 ,0.02230 
2021/6/10,5271.47,6894.27000 ,50690804559339.80000 ,39555584565436.00000 ,0.02220 
2021/6/9,5236.45,6848.02000 ,50433265608652.20000 ,39335349486499.00000 ,0.02240 
2021/6/8,5232.12,6841.14000 ,50363943322068.90000 ,39258340917323.00000 ,0.02220 
2021/6/7,5277.63,6900.24000 ,50688053071301.00000 ,39574269894209.00000 ,0.02220 
2021/6/4,5282.28,6905.41000 ,50704901217743.70000 ,39595514643492.00000 ,0.02220 
2021/6/3,5255.29,6866.66000 ,50490082999174.50000 ,39405383438794.00000 ,0.02230 
2021/6/2,5289.97,6910.75000 ,50770156416894.60000 ,39588060111689.00000 ,0.02220 
2021/6/1,5341.68,6975.50000 ,51158342338068.40000 ,39887661704598.00000 ,0.02200 
2021/5/31,5331.57,6961.77000 ,51071820231337.90000 ,39825301585284.00000 ,0.02210 
2021/5/28,5321.09,6947.26000 ,51093675986654.30000 ,39816834847935.00000 ,0.02210 
2021/5/27,5338.23,6968.40000 ,51197507145060.40000 ,39923980459754.00000 ,0.02200 
2021/5/26,5320.59,6945.19000 ,51077580311847.40000 ,39815172129262.00000 ,0.02210 
2021/5/25,5318.48,6942.32000 ,51012819587109.20000 ,39784996082929.00000 ,0.02210 
2021/5/24,5155.59,6729.62000 ,49589338787445.60000 ,38631714581137.00000 ,0.02270 
2021/5/21,5134.15,6701.61000 ,49423551013172.90000 ,38467963500666.00000 ,0.02280 
2021/5/20,5186.41,6768.42000 ,49869589527655.30000 ,38815402588683.00000 ,0.02260 
2021/5/19,5172.27,6749.67000 ,49778876695547.20000 ,38742095048173.00000 ,0.02270 
2021/5/18,5187.6,6768.68000 ,49974218811616.30000 ,38897585569163.00000 ,0.02260 
2021/5/17,5184.99,6765.26000 ,49898095702608.00000 ,38828042683142.00000 ,0.02260 
2021/5/14,5110.59,6667.31000 ,49318982339609.40000 ,38308613340762.00000 ,0.02290 
2021/5/13,4992.97,6513.26000 ,48301165595163.60000 ,37518078519984.00000 ,0.02340 
2021/5/12,5044.55,6580.48000 ,48751692476974.10000 ,37843935055497.00000 ,0.02320 
2021/5/11,5023.06,6552.03000 ,48501190587453.60000 ,37646012129020.00000 ,0.02340 
2021/5/10,4992.42,6512.03000 ,48253278529945.00000 ,37397963734181.00000 ,0.02350 
2021/5/7,4996.05,6516.59000 ,48187847955661.90000 ,37301141711580.00000 ,0.02350 
2021/5/6,5061.12,6601.41000 ,48596819376045.40000 ,37668213446358.00000 ,0.02330 
2021/4/30,5123.49,6682.75000 ,49023500623622.60000 ,37997377771307.00000 ,0.02310 
2021/4/29,5164.17,6735.65000 ,49546784947681.30000 ,38326259412656.00000 ,0.02250 
2021/4/28,5119.24,6677.05000 ,49148889942532.60000 ,38014816218219.00000 ,0.02240 
2021/4/27,5090.52,6639.59000 ,48928988507206.00000 ,37808052791001.00000 ,0.02250 
2021/4/26,5077.24,6622.27000 ,48841743885732.20000 ,37708590654193.00000 ,0.02250 
2021/4/23,5135.45,6697.49000 ,49380250542524.10000 ,38121506018483.00000 ,0.02230 
2021/4/22,5089.24,6637.23000 ,49079479777202.30000 ,37832597690995.00000 ,0.02240 
2021/4/21,5098.74,6644.41000 ,49202225898004.70000 ,37918851347314.00000 ,0.02240 
2021/4/20,5083.37,6624.37000 ,49140463120807.70000 ,37855563526601.00000 ,0.02240 
2021/4/19,5087.02,6628.92000 ,49234096694385.50000 ,37898871800028.00000 ,0.02240 
2021/4/16,4966.18,6471.46000 ,48277036363297.40000 ,37116921077297.00000 ,0.02280 
2021/4/15,4948.97,6449.03000 ,48048761656389.40000 ,36919367766134.00000 ,0.02290 
2021/4/14,4980.63,6490.28000 ,48344722553470.40000 ,37150760500543.00000 ,0.02270 
2021/4/13,4939.64,6436.87000 ,48068900881281.70000 ,36908711769369.00000 ,0.02280 
2021/4/12,4947.75,6447.43000 ,48157121821689.60000 ,37015033646093.00000 ,0.02270 
2021/4/9,5035.34,6561.57000 ,48776079980098.80000 ,37509491319210.00000 ,0.02240 
2021/4/8,5112.21,6661.74000 ,49424049613677.00000 ,38029272263085.00000 ,0.02210 
2021/4/7,5103.74,6650.71000 ,49342065561493.00000 ,37964751514538.00000 ,0.02210 
2021/4/6,5140.34,6698.40000 ,49592254398324.60000 ,38203632582348.00000 ,0.02200 
2021/4/2,5161.56,6726.05000 ,49730829395912.80000 ,38368284633100.00000 ,0.02190 
2021/4/1,5110.78,6659.88000 ,49381196393588.40000 ,38016530587022.00000 ,0.02210 
2021/3/31,5048.36,6578.30000 ,48935215522491.20000 ,37619131999880.00000 ,0.02220 
2021/3/30,5094.73,6638.63000 ,49222845617457.60000 ,37886018655381.00000 ,0.02190 
2021/3/29,5046.88,6576.28000 ,48811752555471.50000 ,37533000844051.00000 ,0.02200 
2021/3/26,5037.99,6564.70000 ,48622011447773.40000 ,37382497788897.00000 ,0.02190 
2021/3/25,4926.35,6419.22000 ,47726792420770.00000 ,36665365449281.00000 ,0.02220 
2021/3/24,4928.69,6422.27000 ,47768773389873.70000 ,36704270382102.00000 ,0.02220 
2021/3/23,5009.25,6527.24000 ,48467549351931.00000 ,37235339869005.00000 ,0.02180 
2021/3/22,5057.15,6589.67000 ,48880751929269.60000 ,37561043816098.00000 ,0.02170 
2021/3/19,5007.09,6524.43000 ,48410333157151.10000 ,37209032110414.00000 ,0.02180 
2021/3/18,5141.77,6699.92000 ,49642243200492.50000 ,38173669360313.00000 ,0.02130 
2021/3/17,5100.86,6646.62000 ,49345664176592.10000 ,37895194192828.00000 ,0.02150 
2021/3/16,5079.36,6618.61000 ,49313029684497.00000 ,37811522189920.00000 ,0.02150 
2021/3/15,5035.54,6561.51000 ,48880962650942.10000 ,37495583204958.00000 ,0.02170 
2021/3/12,5146.38,6705.93000 ,49633432051566.50000 ,38145388780977.00000 ,0.02130 
2021/3/11,5128.22,6682.27000 ,49493700274784.80000 ,38004567864178.00000 ,0.02140 
2021/3/10,5003.61,6519.90000 ,48356124843758.50000 ,37127078616768.00000 ,0.02190 
2021/3/9,4971,6477.41000 ,48207770660367.30000 ,36970539443348.00000 ,0.02190 
2021/3/8,5080.02,6619.35000 ,49127442246412.40000 ,37674901995734.00000 ,0.02120 
2021/3/5,5262.8,6857.51000 ,50610907764344.40000 ,38891522067758.00000 ,0.02060 
2021/3/4,5280.71,6880.84000 ,50660934814727.40000 ,38938104003913.00000 ,0.02060 
2021/3/3,5452.21,7104.32000 ,51998092128970.70000 ,40032109909639.00000 ,0.02010 
2021/3/2,5349.63,6970.65000 ,50920833429803.30000 ,39268266354799.00000 ,0.02050 
2021/3/1,5418.78,7060.76000 ,51613538633515.90000 ,39786569929004.00000 ,0.02020 
2021/2/26,5336.76,6953.88000 ,51000125677736.60000 ,39224823533709.00000 ,0.02040 
2021/2/25,5469.56,7126.92000 ,52227697905371.60000 ,40134238893765.00000 ,0.02000 
2021/2/24,5437.57,7085.24000 ,51806339114938.70000 ,39859511408272.00000 ,0.02010 
2021/2/23,5579.67,7270.40000 ,53125110075788.50000 ,40911249442296.00000 ,0.01960 
2021/2/22,5597.33,7293.41000 ,53285800939897.40000 ,41009769460841.00000 ,0.01960 
2021/2/19,5778.84,7529.92000 ,54566403175501.70000 ,42142189345219.00000 ,0.01910 
2021/2/18,5768.38,7516.29000 ,54462112912557.50000 ,42056493673332.00000 ,0.01910 
2021/2/10,5807.72,7567.55000 ,54688692276133.70000 ,42250044700214.00000 ,0.01910 
2021/2/9,5686.25,7409.27000 ,53575977912398.60000 ,41359042646139.00000 ,0.01950 
2021/2/8,5564.56,7250.71000 ,52576094436010.60000 ,40535919510761.00000 ,0.01980 
2021/2/5,5483.41,7144.98000 ,51972043005685.30000 ,39935154562831.00000 ,0.02010 
2021/2/4,5473.95,7132.64000 ,51788660286593.70000 ,39811893148619.00000 ,0.02010 
2021/2/3,5485.2,7147.30000 ,51887244390930.20000 ,39865368622035.00000 ,0.02030 
2021/2/2,5501.09,7168.01000 ,52086523404868.90000 ,39975205231128.00000 ,0.02030 
2021/2/1,5417.65,7059.28000 ,51455168876073.20000 ,39424547145847.00000 ,0.02050 
2021/1/29,5351.96,6973.69000 ,50957652206932.70000 ,38990333019800.00000 ,0.02070 
2021/1/28,5377.14,7006.50000 ,51093304157768.50000 ,39116224705109.00000 ,0.02070 
2021/1/27,5528,7203.08000 ,52266332000457.70000 ,40048190536383.00000 ,0.02020 
2021/1/26,5512.97,7183.48000 ,52126759837949.00000 ,39989264123460.00000 ,0.02030 
2021/1/25,5625.92,7330.67000 ,52994120474807.10000 ,40694416535873.00000 ,0.01990 
2021/1/22,5569.78,7257.51000 ,52470831097316.50000 ,40263716246180.00000 ,0.02010 
2021/1/21,5564.97,7251.24000 ,52618572776518.60000 ,40346666246263.00000 ,0.02000 
2021/1/20,5476.43,7135.88000 ,51946441176004.70000 ,39665030971342.00000 ,0.02030 
2021/1/19,5437.52,7085.18000 ,51728373136070.20000 ,39449048065337.00000 ,0.02040 
2021/1/18,5518.52,7190.72000 ,52270965716692.70000 ,39936895778449.00000 ,0.02020 
2021/1/15,5458.08,7111.97000 ,51895417385174.00000 ,39623871560771.00000 ,0.02030 
2021/1/14,5470.46,7128.09000 ,51936109952168.10000 ,39718396288445.00000 ,0.02030 
2021/1/13,5577.97,7268.18000 ,52721533408914.50000 ,40345549677373.00000 ,0.02000 
2021/1/12,5596.35,7292.14000 ,52782717281151.70000 ,40447495790764.00000 ,0.02000 
2021/1/11,5441.16,7089.92000 ,51477275710732.60000 ,39423792626663.00000 ,0.02050 
2021/1/8,5495.43,7160.63000 ,51938926538391.30000 ,39811957443857.00000 ,0.02030 
2021/1/7,5513.66,7184.38000 ,52019372324550.30000 ,39944258379373.00000 ,0.02020 
2021/1/6,5417.67,7059.31000 ,51239933682632.60000 ,39287399917338.00000 ,0.02060 
2021/1/5,5368.5,6995.25000 ,50726601504502.20000 ,38885519768173.00000 ,0.02080 
2021/1/4,5267.72,6863.92000 ,50002293603174.70000 ,38272007058811.00000 ,0.02110 
2020/12/31,5211.29,6790.39000 ,49599051173675.60000 ,37949781201987.00000 ,0.02120 
2020/12/30,5113.71,6663.25000 ,48733379632483.00000 ,37303922481145.00000 ,0.02160 
2020/12/29,5042.94,6571.03000 ,48205617825849.90000 ,36855300869620.00000 ,0.02190 
2020/12/28,5064.41,6599.01000 ,48409347705752.90000 ,37014928021852.00000 ,0.02180 
2020/12/25,5042.01,6569.82000 ,48244232504103.60000 ,36785678955383.00000 ,0.02180 
2020/12/24,5000.02,6515.10000 ,47871175575733.50000 ,36477305700135.00000 ,0.02200 
2020/12/23,5007.12,6524.36000 ,47942669228318.40000 ,36522389779493.00000 ,0.02200 
2020/12/22,4964.77,6469.18000 ,47538835002205.40000 ,36263694379761.00000 ,0.02220 
2020/12/21,5046.84,6576.11000 ,48375032690764.00000 ,36831108260710.00000 ,0.02180 
2020/12/18,4999.97,6515.04000 ,48020345858236.90000 ,36521125754983.00000 ,0.02190 
2020/12/17,5017.48,6537.85000 ,48184744897192.90000 ,36647205730598.00000 ,0.02190 
2020/12/16,4953.87,6454.92000 ,47636901148120.10000 ,36213860145929.00000 ,0.02210 
2020/12/15,4945.1,6443.50000 ,47563164231790.60000 ,36126767598258.00000 ,0.02210 
2020/12/14,4934.84,6430.12000 ,47582488888923.80000 ,36076681701382.00000 ,0.02210 
2020/12/11,4889.63,6371.22000 ,46134227278898.00000 ,35435471227011.00000 ,0.02300 
2020/12/10,4940.52,6437.09000 ,46508076355235.40000 ,35730200350615.00000 ,0.02280 
2020/12/9,4942.7,6439.92000 ,46581838256777.30000 ,35715937111624.00000 ,0.02280 
2020/12/8,5009.88,6527.45000 ,47112623783133.20000 ,36125002707898.00000 ,0.02260 
2020/12/7,5022.24,6543.52000 ,47272162662775.50000 ,36179695208051.00000 ,0.02250 
2020/12/4,5065.92,6600.43000 ,47750367119818.30000 ,36498525132827.00000 ,0.02230 
2020/12/3,5057.06,6588.89000 ,47763300173726.10000 ,36447847951515.00000 ,0.02230 
2020/12/2,5067.14,6602.03000 ,47874791644531.90000 ,36541463280047.00000 ,0.02220 
2020/12/1,5067.1,6601.97000 ,47960627849665.60000 ,36577184722242.00000 ,0.02220 
2020/11/30,4960.25,6462.76000 ,47026009141475.30000 ,35873118780983.00000 ,0.02260 
2020/11/27,4980.77,6489.49000 ,47206416897756.80000 ,36071594746012.00000 ,0.02250 
2020/11/26,4919.59,6408.79000 ,46482716588119.80000 ,35551836923141.00000 ,0.02290 
2020/11/25,4910.7,6397.21000 ,46362040395352.40000 ,35459533149756.00000 ,0.02290 
2020/11/24,4974.29,6479.81000 ,46845445061858.00000 ,35882466326763.00000 ,0.02270 
2020/11/23,5005.03,6519.86000 ,47101815765166.40000 ,36078775474571.00000 ,0.02260 
2020/11/20,4943.29,6439.43000 ,46520262727103.90000 ,35625914828237.00000 ,0.02290 
2020/11/19,4927.99,6419.50000 ,46407015522512.00000 ,35519441084319.00000 ,0.02290 
2020/11/18,4891.67,6372.19000 ,46120860633795.10000 ,35268250880782.00000 ,0.02310 
2020/11/17,4894.79,6376.25000 ,46053498985454.80000 ,35258067454423.00000 ,0.02310 
2020/11/16,4904.17,6388.48000 ,46094687216562.30000 ,35305825977429.00000 ,0.02310 
2020/11/13,4856.85,6326.83000 ,45654554440212.40000 ,34949682016055.00000 ,0.02330 
2020/11/12,4908.46,6394.07000 ,46158796457723.10000 ,35336557879211.00000 ,0.02310 
2020/11/11,4904.9,6387.70000 ,46216652232801.60000 ,35373788205751.00000 ,0.02300 
2020/11/10,4953.88,6451.48000 ,46524958275430.90000 ,35615127374227.00000 ,0.02290 
2020/11/9,4981.35,6487.26000 ,46699252178950.90000 ,35771750941406.00000 ,0.02280 
2020/11/6,4885.72,6362.72000 ,45876415972132.30000 ,35131456186283.00000 ,0.02320 
2020/11/5,4885.11,6361.93000 ,45895284626612.30000 ,35151886959602.00000 ,0.02320 
2020/11/4,4813.66,6268.38000 ,45333238884294.00000 ,34708586905540.00000 ,0.02350 
2020/11/3,4777.56,6221.38000 ,45084364549193.50000 ,34516488247143.00000 ,0.02360 
2020/11/2,4720.83,6147.50000 ,44552632802029.20000 ,34106077418006.00000 ,0.02390 
2020/10/30,4695.33,6114.30000 ,44394837487159.40000 ,33888552221217.00000 ,0.02400 
2020/10/29,4772.92,6215.33000 ,45026504032617.40000 ,34358356878591.00000 ,0.02360 
2020/10/28,4737.27,6168.91000 ,44845952328931.10000 ,34186247380593.00000 ,0.02370 
2020/10/27,4699.28,6119.44000 ,44611503360311.10000 ,33949686570003.00000 ,0.02380 
2020/10/26,4691.24,6108.57000 ,44542071307065.40000 ,33882664400565.00000 ,0.02380 
2020/10/23,4718.49,6143.88000 ,44837857243876.40000 ,34095358851073.00000 ,0.02370 
2020/10/22,4777.98,6220.81000 ,45298046118357.50000 ,34480124850911.00000 ,0.02340 
2020/10/21,4792.83,6240.13000 ,45432357008273.30000 ,34585765881415.00000 ,0.02340 
2020/10/20,4793.47,6240.97000 ,45321609243139.70000 ,34512059105393.00000 ,0.02340 
2020/10/19,4755.49,6191.52000 ,45118878439812.90000 ,34283236111810.00000 ,0.02350 
2020/10/16,4791.68,6238.63000 ,45310251334536.30000 ,34455350277563.00000 ,0.02340 
2020/10/15,4798.74,6247.56000 ,45234372858758.50000 ,34445505100212.00000 ,0.02350 
2020/10/14,4807.1,6258.46000 ,45241214330229.00000 ,34465168716369.00000 ,0.02350 
2020/10/13,4839.2,6300.25000 ,45504128131872.90000 ,34674309240774.00000 ,0.02330 
2020/10/12,4823.16,6279.36000 ,45413556876402.50000 ,34583448603048.00000 ,0.02340 
2020/10/9,4681.14,6094.46000 ,44181748805328.50000 ,33616569756307.00000 ,0.02400 
2020/9/30,4587.4,5972.42000 ,43486045760251.10000 ,33054375139503.00000 ,0.02440 
2020/9/29,4591.8,5978.14000 ,43507265886583.80000 ,33059442631385.00000 ,0.02410 
2020/9/28,4581.91,5965.26000 ,43478848479252.00000 ,33037318985589.00000 ,0.02410 
2020/9/25,4570.02,5949.72000 ,43304018277472.80000 ,32896286741299.00000 ,0.02420 
2020/9/24,4563.07,5940.52000 ,43276267287997.50000 ,32873001415368.00000 ,0.02420 
2020/9/23,4652.33,6056.73000 ,43975532169748.10000 ,33425049396888.00000 ,0.02380 
2020/9/22,4635.76,6035.16000 ,43894695072938.00000 ,33365801755587.00000 ,0.02390 
2020/9/21,4691.43,6107.32000 ,44401014363645.10000 ,33746345161485.00000 ,0.02360 
2020/9/18,4737.09,6166.75000 ,44833423011990.30000 ,34040503127827.00000 ,0.02340 
2020/9/17,4632.71,6030.87000 ,43856010916547.40000 ,33301186663546.00000 ,0.02390 
2020/9/16,4657.36,6062.95000 ,44073864596547.50000 ,33506492855763.00000 ,0.02380 
2020/9/15,4688.48,6100.24000 ,44262668274075.70000 ,33676149392915.00000 ,0.02370 
2020/9/14,4651.05,6051.54000 ,43995705284205.00000 ,33472186278959.00000 ,0.02380 
2020/9/11,4627.28,6020.61000 ,43823126599549.80000 ,33325573502023.00000 ,0.02390 
2020/9/10,4581.98,5961.66000 ,43493267866666.30000 ,33037788592052.00000 ,0.02410 
2020/9/9,4584.59,5965.06000 ,43509563101994.30000 ,33020931569846.00000 ,0.02410 
2020/9/8,4694.39,6107.92000 ,44357289642032.90000 ,33696076074519.00000 ,0.02360 
2020/9/7,4669.37,6075.37000 ,44021006487298.60000 ,33476096083097.00000 ,0.02380 
2020/9/4,4770.22,6206.59000 ,44834707103116.00000 ,34128909266298.00000 ,0.02340 
2020/9/3,4817.1,6267.58000 ,45246617465941.80000 ,34455272593500.00000 ,0.02320 
2020/9/2,4843.89,6302.44000 ,45485117748656.60000 ,34626456634738.00000 ,0.02300 
2020/9/1,4842.12,6300.14000 ,45520111097912.40000 ,34631263700759.00000 ,0.02300 
2020/8/31,4816.22,6266.43000 ,45318279216509.30000 ,34449542641492.00000 ,0.02310 
2020/8/28,4844.27,6302.93000 ,45604963095382.40000 ,34541734894804.00000 ,0.02300 
2020/8/27,4731.35,6156.01000 ,44693423816856.40000 ,33831083776453.00000 ,0.02340 
2020/8/26,4706.13,6123.20000 ,44493478069853.20000 ,33648852967578.00000 ,0.02360 
2020/8/25,4761.95,6195.83000 ,44962351362130.30000 ,33973250698746.00000 ,0.02330 
2020/8/24,4755.85,6187.83000 ,44947710835993.00000 ,33924636392467.00000 ,0.02330 
2020/8/21,4718.84,6139.26000 ,44749896034393.70000 ,33726758767311.00000 ,0.02340 
2020/8/20,4679.15,6085.97000 ,44435177429885.30000 ,33475963866590.00000 ,0.02360 
2020/8/19,4740.68,6165.31000 ,44993070623171.80000 ,33897896839971.00000 ,0.02330 
2020/8/18,4812.76,6258.95000 ,45631176117141.80000 ,34384418297320.00000 ,0.02300 
2020/8/17,4815.23,6261.90000 ,45641827132744.30000 ,34364295586732.00000 ,0.02300 
2020/8/14,4704.63,6118.03000 ,44545398813373.00000 ,33552961185574.00000 ,0.02350 
2020/8/13,4635.71,6024.93000 ,43881410660208.00000 ,33040334004327.00000 ,0.02390 
2020/8/12,4647.64,6040.43000 ,43978912734578.80000 ,33105681076600.00000 ,0.02380 
2020/8/11,4681.78,6083.38000 ,44205443383600.60000 ,33296540980073.00000 ,0.02260 
2020/8/10,4724.87,6139.36000 ,44564645851075.50000 ,33550636229736.00000 ,0.02240 
2020/8/7,4707.93,6117.34000 ,44276269378163.80000 ,33377840224355.00000 ,0.02260 
2020/8/6,4762.76,6187.30000 ,44741783646194.40000 ,33738902522216.00000 ,0.02230 
2020/8/5,4777.11,6205.85000 ,44767814925259.70000 ,33794115696985.00000 ,0.02230 
2020/8/4,4775.8,6203.69000 ,44822526305069.40000 ,33836612340187.00000 ,0.02230 
2020/8/3,4771.31,6197.80000 ,44638258250900.60000 ,33724859288921.00000 ,0.02240 
2020/7/31,4695.05,6098.73000 ,44007475400790.30000 ,33241836545386.00000 ,0.02270 
2020/7/30,4656.15,6048.03000 ,43732476091637.60000 ,33011177482345.00000 ,0.02290 
2020/7/29,4679.01,6077.49000 ,43987048805194.70000 ,33181334349290.00000 ,0.02270 
2020/7/28,4568.26,5933.46000 ,43062057106898.80000 ,32484840662140.00000 ,0.02320 
2020/7/27,4528.45,5881.75000 ,42741517042659.60000 ,32213786248902.00000 ,0.02340 
2020/7/24,4505.59,5851.71000 ,42553242172778.40000 ,32054667556749.00000 ,0.02350 
2020/7/23,4712.44,6120.32000 ,44260188662105.40000 ,33372765691401.00000 ,0.02260 
2020/7/22,4714.45,6118.94000 ,44415277936290.00000 ,33446728358570.00000 ,0.02250 
2020/7/21,4691.04,6087.58000 ,44256762142549.90000 ,33300168365010.00000 ,0.02260 
2020/7/20,4680.3,6073.54000 ,44198226909462.90000 ,33219379376759.00000 ,0.02260 
2020/7/17,4544.7,5897.23000 ,42920595966657.50000 ,32255550094394.00000 ,0.02330 
2020/7/16,4516.25,5856.24000 ,42760187120382.30000 ,32108192874546.00000 ,0.02340 
2020/7/15,4744.47,6149.73000 ,44685004411872.00000 ,33627218977881.00000 ,0.02240 
2020/7/14,4806.69,6223.09000 ,45353134618844.90000 ,34093528377108.00000 ,0.02200 
2020/7/13,4852.96,6279.90000 ,45791579199638.00000 ,34442655400321.00000 ,0.02180 
2020/7/10,4753.13,6146.69000 ,45045181530809.10000 ,33839050218247.00000 ,0.02220 
2020/7/9,4840.77,6249.94000 ,46183383484467.30000 ,34543097677633.00000 ,0.02160 
2020/7/8,4774,6162.39000 ,45664524647495.30000 ,34127725542395.00000 ,0.02190 
2020/7/7,4698.13,6062.70000 ,45018939643616.30000 ,33664362992386.00000 ,0.02220 
2020/7/6,4670.09,6025.88000 ,44848268993590.00000 ,33456827665380.00000 ,0.02230 
2020/7/3,4419.6,5701.92000 ,42256608985026.80000 ,31561892633444.00000 ,0.02370 
2020/7/2,4335.84,5593.20000 ,41328067891869.30000 ,30908635158241.00000 ,0.02420 
2020/7/1,4247.78,5478.56000 ,40418929993261.60000 ,30255574240048.00000 ,0.02470 
2020/6/30,4163.96,5370.27000 ,39695433639084.00000 ,29664980960705.00000 ,0.02520 
2020/6/29,4109.72,5295.20000 ,39386671719751.60000 ,29417623561072.00000 ,0.02540 
2020/6/24,4138.99,5332.68000 ,39648163018361.20000 ,29559564374462.00000 ,0.02520 
2020/6/23,4121.79,5302.54000 ,39446107215762.40000 ,29426653335863.00000 ,0.02530 
2020/6/22,4102.05,5276.75000 ,39330697930702.90000 ,29304798701476.00000 ,0.02540 
2020/6/19,4098.71,5270.53000 ,39343750278144.40000 ,29325745671790.00000 ,0.02540 
2020/6/18,4044.38,5198.30000 ,38901065161965.50000 ,28988906531767.00000 ,0.02570 
2020/6/17,4017.59,5161.59000 ,38730574025909.70000 ,28840217424040.00000 ,0.02580 
2020/6/16,4014.57,5156.97000 ,38705027474224.30000 ,28793132000837.00000 ,0.02580 
2020/6/15,3954.99,5080.19000 ,38193866661970.30000 ,28396521365034.00000 ,0.02620 
2020/6/12,4003.08,5140.30000 ,37118222389396.10000 ,28331040322078.00000 ,0.02610 
2020/6/11,3995.88,5130.54000 ,37098983289597.30000 ,28304116549861.00000 ,0.02620 
2020/6/10,4039.71,5181.61000 ,37470231758487.00000 ,28599385289608.00000 ,0.02590 
2020/6/9,4047.03,5187.28000 ,37587693885286.90000 ,28674525076843.00000 ,0.02590 
2020/6/8,4021.95,5155.09000 ,37357968604483.10000 ,28503698872948.00000 ,0.02600 
2020/6/5,4001.25,5128.45000 ,37194357336560.50000 ,28360085172413.00000 ,0.02610 
2020/6/4,3982.19,5103.10000 ,37005429369077.50000 ,28216309380226.00000 ,0.02630 
2020/6/3,3983.65,5104.39000 ,37076486829852.20000 ,28258667624496.00000 ,0.02620 
2020/6/2,3983.57,5103.22000 ,37039954537196.30000 ,28238707955123.00000 ,0.02630 
2020/6/1,3971.34,5084.27000 ,36913208602375.10000 ,28143718906160.00000 ,0.02630 
2020/5/29,3867.02,4950.61000 ,36082236645045.90000 ,27489072392593.00000 ,0.02700 
2020/5/28,3856.63,4933.76000 ,36062955603125.30000 ,27461301090819.00000 ,0.02700 
